block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
793;graph500_reference_bfs_sssp;validate.c:146-146;2.0114917755127;0.034999996423721;0.035000000149012;0.035000000149012;0.035000000149012;0;0;1;;
480;graph500_reference_bfs_sssp;sssp_reference.c:66-67,sssp_reference.c:122-124;1.7241358757019;0.029999999329448;0.029999999329448;0.029999999329448;0.029999999329448;0;0;1;;
418;graph500_reference_bfs_sssp;bfs_reference.c:135-135;1.7241358757019;0.029999999329448;0.029999999329448;0.029999999329448;0.029999999329448;0;0;1;;
881;graph500_reference_bfs_sssp;validate.c:66-68,validate.c:171-172;1.7241358757019;0.029999999329448;0.029999999329448;0.029999999329448;0.029999999329448;0;0;1;;
935;graph500_reference_bfs_sssp;validate.c:285-285;1.7241358757019;0.029999999329448;0.029999999329448;0.029999999329448;0.029999999329448;0;0;1;;
791;graph500_reference_bfs_sssp;validate.c:146-146;1.4367799758911;0.025000002235174;0.024999998509884;0.024999998509884;0.024999998509884;0;0;1;;
440;graph500_reference_bfs_sssp;sssp_reference.c:50-50;1.4367799758911;0.025000002235174;0.024999998509884;0.024999998509884;0.024999998509884;0;0;1;;
487;graph500_reference_bfs_sssp;sssp_reference.c:134-134;1.4367799758911;0.025000002235174;0.024999998509884;0.024999998509884;0.024999998509884;0;0;1;;
1488;graph500_reference_bfs_sssp;mod_arith_64bit.h:36-36,splittable_mrg.c:173-177,splittable_mrg.c:269-270;1.1494238376617;0.01999999769032;0.02000000141561;0.02000000141561;0.02000000141561;0;0;1;;
790;graph500_reference_bfs_sssp;validate.c:144-144;1.1494238376617;0.01999999769032;0.02000000141561;0.02000000141561;0.02000000141561;0;0;1;;
786;graph500_reference_bfs_sssp;validate.c:141-143;1.1494238376617;0.01999999769032;0.02000000141561;0.02000000141561;0.02000000141561;0;0;1;;
370;graph500_reference_bfs_sssp;bfs_reference.c:59-59;1.1494238376617;0.01999999769032;0.02000000141561;0.02000000141561;0.02000000141561;0;0;1;;
475;graph500_reference_bfs_sssp;sssp_reference.c:120-120;1.1494238376617;0.01999999769032;0.02000000141561;0.02000000141561;0.02000000141561;0;0;1;;
463;graph500_reference_bfs_sssp;sssp_reference.c:108-108;1.1494238376617;0.01999999769032;0.02000000141561;0.02000000141561;0.02000000141561;0;0;1;;
1486;graph500_reference_bfs_sssp;mod_arith_64bit.h:29-34;0.86206793785095;0.014999999664724;0.014999999664724;0.014999999664724;0.014999999664724;0;0;1;;
1375;graph500_reference_bfs_sssp;aml.c:488-488;0.86206793785095;0.014999999664724;0.014999999664724;0.014999999664724;0.014999999664724;0;0;1;;
787;graph500_reference_bfs_sssp;validate.c:143-143;0.86206793785095;0.014999999664724;0.014999999664724;0.014999999664724;0.014999999664724;0;0;1;;
784;graph500_reference_bfs_sssp;validate.c:147-147;0.86206793785095;0.014999999664724;0.014999999664724;0.014999999664724;0.014999999664724;0;0;1;;
774;graph500_reference_bfs_sssp;validate.c:62-62;0.86206793785095;0.014999999664724;0.014999999664724;0.014999999664724;0.014999999664724;0;0;1;;
488;graph500_reference_bfs_sssp;sssp_reference.c:136-137;0.86206793785095;0.014999999664724;0.014999999664724;0.014999999664724;0.014999999664724;0;0;1;;
465;graph500_reference_bfs_sssp;sssp_reference.c:107-107;0.86206793785095;0.014999999664724;0.014999999664724;0.014999999664724;0.014999999664724;0;0;1;;
1452;graph500_reference_bfs_sssp;mod_arith_64bit.h:29-29,mod_arith_64bit.h:36-36,mod_arith_64bit.h:43-43,mod_arith_64bit.h:56-56,splittable_mrg.c:149-149;0.57471191883087;0.00999999884516;0.010000000707805;0.010000000707805;0.010000000707805;0;0;1;;
439;graph500_reference_bfs_sssp;sssp_reference.c:51-54;0.57471191883087;0.00999999884516;0.010000000707805;0.010000000707805;0.010000000707805;0;0;1;;
410;graph500_reference_bfs_sssp;bfs_reference.c:133-133;0.57471191883087;0.00999999884516;0.010000000707805;0.010000000707805;0.010000000707805;0;0;1;;
471;graph500_reference_bfs_sssp;sssp_reference.c:121-122;0.57471191883087;0.00999999884516;0.010000000707805;0.010000000707805;0.010000000707805;0;0;1;;
479;graph500_reference_bfs_sssp;sssp_reference.c:123-123;0.57471191883087;0.00999999884516;0.010000000707805;0.010000000707805;0.010000000707805;0;0;1;;
477;graph500_reference_bfs_sssp;sssp_reference.c:122-122;0.57471191883087;0.00999999884516;0.010000000707805;0.010000000707805;0.010000000707805;0;0;1;;
425;graph500_reference_bfs_sssp;bfs_reference.c:132-132;0.57471191883087;0.00999999884516;0.010000000707805;0.010000000707805;0.010000000707805;0;0;1;;
496;graph500_reference_bfs_sssp;sssp_reference.c:122-122;0.57471191883087;0.00999999884516;0.010000000707805;0.010000000707805;0.010000000707805;0;0;1;;
1484;graph500_reference_bfs_sssp;mod_arith_64bit.h:27-27,splittable_mrg.c:172-172,splittable_mrg.c:267-267;0.28735595941544;0.00499999942258;0.0050000003539026;0.0050000003539026;0.0050000003539026;0;0;1;;
1448;graph500_reference_bfs_sssp;mod_arith_64bit.h:27-27,mod_arith_64bit.h:69-69,splittable_mrg.c:148-148;0.28735595941544;0.00499999942258;0.0050000003539026;0.0050000003539026;0.0050000003539026;0;0;1;;
1457;graph500_reference_bfs_sssp;mod_arith_64bit.h:36-36,mod_arith_64bit.h:52-52,mod_arith_64bit.h:69-69,splittable_mrg.c:152-152;0.28735595941544;0.00499999942258;0.0050000003539026;0.0050000003539026;0.0050000003539026;0;0;1;;
800;graph500_reference_bfs_sssp;validate.c:144-144;0.28735595941544;0.00499999942258;0.0050000003539026;0.0050000003539026;0.0050000003539026;0;0;1;;
517;graph500_reference_bfs_sssp;csr_reference.c:38-38;0.28735595941544;0.00499999942258;0.0050000003539026;0.0050000003539026;0.0050000003539026;0;0;1;;
441;graph500_reference_bfs_sssp;sssp_reference.c:62-62;0.28735595941544;0.00499999942258;0.0050000003539026;0.0050000003539026;0.0050000003539026;0;0;1;;
913;graph500_reference_bfs_sssp;validate.c:268-268;0.28735595941544;0.00499999942258;0.0050000003539026;0.0050000003539026;0.0050000003539026;0;0;1;;
1393;graph500_reference_bfs_sssp;graph_generator.c:50-51;0.28735595941544;0.00499999942258;0.0050000003539026;0.0050000003539026;0.0050000003539026;0;0;1;;
414;graph500_reference_bfs_sssp;bfs_reference.c:132-132;0.28735595941544;0.00499999942258;0.0050000003539026;0.0050000003539026;0.0050000003539026;0;0;1;;
1405;graph500_reference_bfs_sssp;graph_generator.c:92-92,graph_generator.c:98-100,graph_generator.c:132-135;0.28735595941544;0.00499999942258;0.0050000003539026;0.0050000003539026;0.0050000003539026;0;0;1;;
878;graph500_reference_bfs_sssp;validate.c:170-170;0.28735595941544;0.00499999942258;0.0050000003539026;0.0050000003539026;0.0050000003539026;0;0;1;;
460;graph500_reference_bfs_sssp;sssp_reference.c:107-107;0.28735595941544;0.00499999942258;0.0050000003539026;0.0050000003539026;0.0050000003539026;0;0;1;;
476;graph500_reference_bfs_sssp;sssp_reference.c:121-121;0.28735595941544;0.00499999942258;0.0050000003539026;0.0050000003539026;0.0050000003539026;0;0;1;;
932;graph500_reference_bfs_sssp;validate.c:284-284;0.28735595941544;0.00499999942258;0.0050000003539026;0.0050000003539026;0.0050000003539026;0;0;1;;
422;graph500_reference_bfs_sssp;bfs_reference.c:132-132;0.28735595941544;0.00499999942258;0.0050000003539026;0.0050000003539026;0.0050000003539026;0;0;1;;
493;graph500_reference_bfs_sssp;sssp_reference.c:107-107;0.28735595941544;0.00499999942258;0.0050000003539026;0.0050000003539026;0.0050000003539026;0;0;1;;
