block_id;module;source_info;time_p;time_s;time_s_min;time_s_avg;time_s_max;cov_deviation;time_deviation;nb_threads;flops;
489;graph500_reference_bfs_sssp;sssp_reference.c:138-138;0.04459447786212;0.069999992847443;0.069999992847443;0.069999992847443;0.069999992847443;0;0;1;;
1459;graph500_reference_bfs_sssp;mod_arith_64bit.h:45-45,mod_arith_64bit.h:56-56,splittable_mrg.c:153-153,splittable_mrg.c:159-159;0.044594474136829;0.069999985396862;0.069999985396862;0.069999985396862;0.069999985396862;0;0;1;;
1393;graph500_reference_bfs_sssp;graph_generator.c:50-51;0.044594474136829;0.069999985396862;0.069999985396862;0.069999985396862;0.069999985396862;0;0;1;;
1403;graph500_reference_bfs_sssp;graph_generator.c:92-92,graph_generator.c:98-100,graph_generator.c:136-138;0.041409160941839;0.064999997615814;0.064999997615814;0.064999997615814;0.064999997615814;0;0;1;;
443;graph500_reference_bfs_sssp;sssp_reference.c:56-56;0.035038515925407;0.054999988526106;0.054999988526106;0.054999988526106;0.054999988526106;0;0;1;;
1411;graph500_reference_bfs_sssp;graph_generator.c:161-161;0.035038515925407;0.054999988526106;0.054999988526106;0.054999988526106;0.054999988526106;0;0;1;;
1396;graph500_reference_bfs_sssp;graph_generator.c:64-65;0.031853199005127;0.049999997019768;0.049999993294477;0.049999993294477;0.049999993294477;0;0;1;;
777;graph500_reference_bfs_sssp;validate.c:62-62;0.028667876496911;0.044999990612268;0.044999998062849;0.044999998062849;0.044999998062849;0;0;1;;
825;graph500_reference_bfs_sssp;validate.c:152-155;0.028667876496911;0.044999990612268;0.044999990612268;0.044999990612268;0.044999990612268;0;0;1;;
1432;graph500_reference_bfs_sssp;mod_arith_64bit.h:61-61,splittable_mrg.c:116-116,splittable_mrg.c:148-148;0.025482557713985;0.03999999538064;0.03999999165535;0.03999999165535;0.03999999165535;0;0;1;;
1401;graph500_reference_bfs_sssp;graph_generator.c:146-146,graph_generator.c:162-162;0.025482557713985;0.03999999538064;0.03999999165535;0.03999999165535;0.03999999165535;0;0;1;;
941;graph500_reference_bfs_sssp;validate.c:289-289;0.025482557713985;0.03999999538064;0.03999999165535;0.03999999165535;0.03999999165535;0;0;1;;
876;graph500_reference_bfs_sssp;validate.c:169-169;0.025482557713985;0.03999999538064;0.03999999165535;0.03999999165535;0.03999999165535;0;0;1;;
461;graph500_reference_bfs_sssp;sssp_reference.c:106-106;0.025482557713985;0.03999999538064;0.03999999165535;0.03999999165535;0.03999999165535;0;0;1;;
482;graph500_reference_bfs_sssp;sssp_reference.c:120-120;0.025482557713985;0.03999999538064;0.03999999165535;0.03999999165535;0.03999999165535;0;0;1;;
913;graph500_reference_bfs_sssp;validate.c:268-268;0.022297237068415;0.034999992698431;0.034999992698431;0.034999992698431;0.034999992698431;0;0;1;;
429;graph500_reference_bfs_sssp;bfs_reference.c:146-146;0.022297237068415;0.034999992698431;0.034999992698431;0.034999992698431;0.034999992698431;0;0;1;;
444;graph500_reference_bfs_sssp;sssp_reference.c:57-58;0.015926599502563;0.024999998509884;0.024999996647239;0.024999996647239;0.024999996647239;0;0;1;;
1392;graph500_reference_bfs_sssp;graph_generator.c:50-50;0.015926599502563;0.024999998509884;0.024999996647239;0.024999996647239;0.024999996647239;0;0;1;;
903;graph500_reference_bfs_sssp;validate.c:258-258;0.015926599502563;0.024999998509884;0.024999996647239;0.024999996647239;0.024999996647239;0;0;1;;
1471;graph500_reference_bfs_sssp;splittable_mrg.c:195-195;0.012741278856993;0.01999999769032;0.019999995827675;0.019999995827675;0.019999995827675;0;0;1;;
1406;graph500_reference_bfs_sssp;graph_generator.c:92-92,graph_generator.c:98-100,graph_generator.c:136-138;0.012741278856993;0.01999999769032;0.019999995827675;0.019999995827675;0.019999995827675;0;0;1;;
917;graph500_reference_bfs_sssp;validate.c:270-270;0.012741278856993;0.01999999769032;0.019999995827675;0.019999995827675;0.019999995827675;0;0;1;;
1436;graph500_reference_bfs_sssp;mod_arith_64bit.h:63-63;0.0095559591427445;0.014999997802079;0.014999997802079;0.014999997802079;0.014999997802079;0;0;1;;
1407;graph500_reference_bfs_sssp;graph_generator.c:207-212,graph_generator.h:44-46;0.0095559591427445;0.014999997802079;0.014999997802079;0.014999997802079;0.014999997802079;0;0;1;;
398;graph500_reference_bfs_sssp;bfs_reference.c:106-106;0.0095559591427445;0.014999997802079;0.014999997802079;0.014999997802079;0.014999997802079;0;0;1;;
1474;graph500_reference_bfs_sssp;splittable_mrg.c:165-165,splittable_mrg.c:193-195;0.0095559591427445;0.014999997802079;0.014999997802079;0.014999997802079;0.014999997802079;0;0;1;;
880;graph500_reference_bfs_sssp;validate.c:171-171;0.0095559591427445;0.014999997802079;0.014999997802079;0.014999997802079;0.014999997802079;0;0;1;;
1498;graph500_reference_bfs_sssp;mod_arith_64bit.h:27-27,splittable_mrg.c:172-172,splittable_mrg.c:279-279;0.0063706394284964;0.00999999884516;0.0099999979138374;0.0099999979138374;0.0099999979138374;0;0;1;;
1500;graph500_reference_bfs_sssp;mod_arith_64bit.h:29-34;0.0063706394284964;0.00999999884516;0.0099999979138374;0.0099999979138374;0.0099999979138374;0;0;1;;
1461;graph500_reference_bfs_sssp;splittable_mrg.c:186-189;0.0063706394284964;0.00999999884516;0.0099999979138374;0.0099999979138374;0.0099999979138374;0;0;1;;
575;graph500_reference_bfs_sssp;graph_generator.h:36-40,csr_reference.c:93-93;0.0063706394284964;0.00999999884516;0.0099999979138374;0.0099999979138374;0.0099999979138374;0;0;1;;
466;graph500_reference_bfs_sssp;sssp_reference.c:106-106;0.0063706394284964;0.00999999884516;0.0099999979138374;0.0099999979138374;0.0099999979138374;0;0;1;;
1476;graph500_reference_bfs_sssp;splittable_mrg.c:201-201;0.0031853197142482;0.00499999942258;0.0049999989569187;0.0049999989569187;0.0049999989569187;0;0;1;;
775;graph500_reference_bfs_sssp;validate.c:63-63;0.0031853197142482;0.00499999942258;0.0049999989569187;0.0049999989569187;0.0049999989569187;0;0;1;;
1389;graph500_reference_bfs_sssp;graph_generator.c:146-146;0.0031853197142482;0.00499999942258;0.0049999989569187;0.0049999989569187;0.0049999989569187;0;0;1;;
577;graph500_reference_bfs_sssp;csr_reference.c:51-53;0.0031853197142482;0.00499999942258;0.0049999989569187;0.0049999989569187;0.0049999989569187;0;0;1;;
1405;graph500_reference_bfs_sssp;graph_generator.c:92-92,graph_generator.c:98-100,graph_generator.c:132-135;0.0031853197142482;0.00499999942258;0.0049999989569187;0.0049999989569187;0.0049999989569187;0;0;1;;
624;graph500_reference_bfs_sssp;graph_generator.h:36-40,csr_reference.c:167-167;0.0031853197142482;0.00499999942258;0.0049999989569187;0.0049999989569187;0.0049999989569187;0;0;1;;
625;graph500_reference_bfs_sssp;csr_reference.c:164-164;0.0031853197142482;0.00499999942258;0.0049999989569187;0.0049999989569187;0.0049999989569187;0;0;1;;
1412;graph500_reference_bfs_sssp;graph_generator.c:153-153;0.0031853197142482;0.00499999942258;0.0049999989569187;0.0049999989569187;0.0049999989569187;0;0;1;;
883;graph500_reference_bfs_sssp;validate.c:169-169;0.0031853197142482;0.00499999942258;0.0049999989569187;0.0049999989569187;0.0049999989569187;0;0;1;;
503;graph500_reference_bfs_sssp;sssp_reference.c:154-154;0.0031853197142482;0.00499999942258;0.0049999989569187;0.0049999989569187;0.0049999989569187;0;0;1;;
